gene,outer_fold_selection_frequency,in_telomere_panel,univariate_frequency,subsample_selection_frequency
OR51H1,0.04,False,0.0,0.0
NYAP2,0.04,False,0.0,0.0
CABP4,0.04,False,0.0,0.0
UBE2L5,0.04,False,0.0,0.0
TIGD2,0.04,False,0.0,0.0
RP1,0.04,False,0.0,0.0
RNF170,0.04,False,0.0,0.0
PRKACG,0.04,False,0.0,0.0
ASCL3,0.04,False,0.0,0.0
ACRV1,0.04,False,0.0,0.0
AXDND1,0.04,False,0.0,0.0
TSPYL6,0.04,False,0.0,0.0
ANKUB1,0.04,False,0.0,0.0
CASQ2,0.04,False,0.0,0.0
NOX3,0.04,False,0.0,0.0
GNG10,0.04,False,0.0,0.0
TSEN2,0.04,False,0.0,0.0
CEACAM20,0.04,False,0.0,0.0
TRIM49C,0.04,False,0.0,0.0
MED7,0.04,False,0.32,0.0
SLC24A5,0.04,False,0.0,0.0
OR10A6,0.04,False,0.0,0.0
C12orf71,0.04,False,0.0,0.0
CXorf51A,0.04,False,0.0,0.0
GDF9,0.04,False,0.0,0.0
SFT2D3,0.04,False,0.0,0.0
GLI1,0.04,False,0.0,0.0
BUD23,0.04,False,0.0,0.0
FIMP1,0.04,False,0.0,0.0
OR52E6,0.04,False,0.0,0.0
TSPY2,0.04,False,0.0,0.0
MAGEB4,0.04,False,0.0,0.0
APOBEC3F,0.04,False,0.12,0.0
TNFSF18,0.04,False,0.0,0.0
CATSPERD,0.04,False,0.0,0.0
ABCA10,0.04,False,0.0,0.0
LRRC9,0.04,False,0.0,0.0
SLC6A5,0.04,False,0.0,0.0
GOLGA7B,0.04,False,0.0,0.0
H4C11,0.04,False,0.0,0.0
TUBE1,0.04,False,0.0,0.0
KRTAP13-4,0.04,False,0.0,0.0
ELP3,0.04,False,0.0,0.0
GRIN3A,0.04,False,0.0,0.0
TFAP2E,0.04,False,0.0,0.0
ZNF630,0.04,False,0.0,0.0
CALML6,0.04,False,0.0,0.0
TMEM52,0.04,False,0.0,0.0
POU4F1,0.04,False,0.04,0.0
PMCH,0.04,False,0.0,0.0
HEATR9,0.04,False,0.0,0.0
OR5M9,0.04,False,0.0,0.0
MTRES1,0.04,False,0.0,0.0
TRIM71,0.04,False,0.0,0.0
CDCA7L,0.04,False,0.0,0.0
IFNA8,0.04,False,0.0,0.0
ATP5MC1,0.04,False,0.0,0.0
APOBEC2,0.04,False,0.0,0.0
OR10Z1,0.04,False,0.0,0.0
LETM2,0.04,False,0.0,0.0
LYZL6,0.04,False,0.0,0.0
SLC9A7,0.04,False,0.0,0.0
PTTG1IP2,0.04,False,0.0,0.0
KRTAP9-2,0.04,False,0.0,0.0
SEC14L6,0.04,False,0.08,0.0
MYH13,0.04,False,0.0,0.0
SMIM1,0.04,False,0.0,0.0
ZNF18,0.04,False,0.0,0.0
TCP11,0.04,False,0.0,0.0
SNF8,0.04,False,0.0,0.0
OR2F1,0.04,False,0.0,0.0
PLA2G2C,0.04,False,0.0,0.0
GOT1L1,0.04,False,0.0,0.0
BLACAT1,0.04,False,0.0,0.0
PRORY,0.04,False,0.0,0.0
SSX3,0.04,False,0.0,0.0
KRTAP10-5,0.04,False,0.0,0.0
NPY2R,0.04,False,0.0,0.0
PCDH9,0.04,False,0.0,0.0
TAS2R41,0.04,False,0.0,0.0
PLAC8L1,0.04,False,0.0,0.0
LAMP5,0.04,False,0.04,0.0
SPATA31E1,0.04,False,0.0,0.0
COX5B,0.04,False,0.04,0.0
NOBOX,0.04,False,0.0,0.0
PRAMEF13,0.04,False,0.0,0.0
SEC13,0.04,False,0.0,0.0
HOXB8,0.04,False,0.0,0.0
PUSL1,0.04,False,0.0,0.0
KRTAP2-1,0.04,False,0.0,0.0
ZNF727,0.04,False,0.0,0.0
ZNF212,0.04,False,0.0,0.0
ZNF337,0.04,False,0.0,0.0
NUTM1,0.04,False,0.0,0.0
NBAS,0.04,False,0.72,0.0
H3-4,0.04,False,0.0,0.0
